Kreis70
Date:,2025/04/24
Time:,15:52:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
402,,,,,,,834.802124,724.196411,332.417480,,,,469.011749,643.753540,94.428436,,,,548.505859,707.946472,94.517288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.605927,728.147461,107.645699,,,,716.818604,761.902466,179.931915,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,834.811829,724.151733,332.661774,,,,469.114838,643.775208,94.266968,,,,548.547363,707.960754,94.495712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.691101,728.097961,107.568214,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,834.696716,724.158325,332.749603,,,,469.293152,643.741577,94.099342,,,,548.528687,707.923157,94.452866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.747559,728.081665,107.447456,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,834.592163,724.189880,332.835175,,,,469.451599,643.663208,94.078255,,,,548.551147,707.907104,94.397232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.735413,728.145508,107.461884,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,834.610107,724.183655,332.914429,,,,469.459167,643.521606,94.036644,,,,548.526611,707.998596,94.333199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.646332,728.170288,107.459381,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,834.486267,724.289612,332.946777,,,,469.442566,643.468201,93.771492,,,,548.539246,708.024292,94.298714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.595581,728.177856,107.392700,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,834.458374,724.310669,333.035706,,,,469.551361,643.317017,93.345459,,,,548.499634,708.056274,94.304718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.605164,728.166382,107.364891,,,,,,,716.641052,761.985962,180.261551,,,,,,,,,,,,,,,,,,
409,,,,,,,834.473389,724.373657,333.006622,,,,469.654846,643.243713,93.205498,,,,548.526672,708.152588,94.211494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.632660,728.170349,107.300888,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,834.469666,724.414001,333.112915,,,,469.669281,643.192505,92.966789,,,,548.541748,708.114929,94.139572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.647247,728.169067,107.276192,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,834.438232,724.494568,333.180511,,,,469.502289,643.124695,92.795502,,,,548.537231,708.181335,94.114792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.694550,728.174988,107.239502,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,834.326050,724.567749,333.248138,,,,469.506592,643.062561,92.729691,,,,548.507141,708.221863,94.138916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.698273,728.261292,107.251640,,,,,,,,,,715.994141,761.956055,180.800385,,,,,,,,,,,,,,,
413,,,,,,,834.395508,724.697205,333.144440,,,,469.549042,643.107056,92.639915,,,,548.512512,708.299011,94.138817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.669220,728.259705,107.252579,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,834.338806,724.693787,333.225067,,,,469.014313,642.894226,92.620308,,,,548.479248,708.293884,94.107323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.712036,728.253113,107.265907,,,,,,,,,,,,,715.871521,762.057068,180.921844,,,,,,,,,,,,
415,,,,,,,834.367065,724.900574,333.214691,,,,469.469635,642.982056,92.659294,,,,548.518921,708.320129,94.086235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.720551,728.311768,106.889328,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,,,,,834.331421,724.862854,333.283325,,,,469.689301,643.102966,92.520264,,,,548.484558,708.316711,94.112915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.708435,728.293396,106.667313,,,,,,,,,,,,,,,,715.651550,762.135132,181.198364,,,,,,,,,
417,,,,,,,834.349976,724.933899,333.326538,,,,469.676788,643.086670,92.481094,,,,548.534119,708.265930,94.053711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.739929,728.301941,106.611191,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,834.356628,725.062622,333.347931,,,,469.632477,642.995117,92.409142,,,,548.228821,708.125427,94.362679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.728668,728.288147,106.613159,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,834.327881,725.083435,333.296356,,,,469.635620,642.972839,92.390175,,,,548.364075,708.259644,94.184952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.650116,728.294250,106.585526,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,834.363098,725.152283,333.335571,,,,469.637634,643.052246,92.402435,,,,548.496033,708.318542,94.033134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.635101,728.296997,106.587189,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,834.337646,725.252502,333.320404,,,,469.588806,642.965149,92.428711,,,,548.522217,708.218750,94.076683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.754456,728.251160,107.054756,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,834.267517,725.273438,333.287994,,,,469.547821,642.901489,92.342819,,,,548.387207,708.191345,94.069572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.635284,728.352539,107.263397,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,834.356079,725.338379,333.222778,,,,469.572144,642.940674,92.318214,,,,548.443970,708.165283,93.971703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.534058,728.363770,106.729156,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,834.330872,725.359192,333.240997,,,,469.572815,642.923584,92.255974,,,,548.444153,708.186584,93.998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.640594,728.328064,106.455963,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,834.307495,725.387939,333.240875,,,,469.572144,642.914551,92.241539,,,,548.465210,708.200928,93.894562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.727539,728.398865,106.338715,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,834.240295,725.487610,333.220001,,,,469.611755,642.818420,92.216583,,,,548.492554,708.125244,93.831688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.730347,728.406128,106.344917,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,834.284058,725.465210,333.226135,,,,469.561127,642.880493,92.177078,,,,548.505188,708.070190,93.739372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.707794,728.405334,106.379395,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,834.346375,725.427002,333.207825,,,,469.558228,642.891296,92.150398,,,,548.154907,707.934448,94.097893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.695465,728.406555,106.397285,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,834.286438,725.441101,333.202240,,,,469.602356,642.864624,92.143410,,,,548.016907,707.896240,94.197685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.695007,728.406921,106.397835,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,834.192993,725.482178,333.219604,,,,469.923767,643.723389,91.969460,,,,548.065613,707.820801,94.172264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.698151,728.406372,106.393112,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,834.237488,725.370605,333.217712,,,,469.694550,643.221558,91.849030,,,,548.465332,707.857849,93.456818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.745728,728.411377,106.352226,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,834.202271,725.380066,333.232361,,,,469.941254,643.765808,91.909576,,,,548.540894,707.972839,93.424416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.716125,728.471008,106.404694,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,834.204346,725.361450,333.219543,,,,469.728699,643.145325,91.870705,,,,548.200684,707.828369,93.813133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.735748,728.423645,106.371407,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,834.163879,725.292725,333.229279,,,,469.927551,643.678162,91.872993,,,,548.355957,707.773682,93.387726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.758240,728.407104,106.335571,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,834.203369,725.260986,333.234589,,,,469.701416,643.134460,91.788597,,,,548.508118,707.895691,93.169380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.765167,728.407166,106.325165,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,834.117065,725.284912,333.250458,,,,470.030457,643.695618,91.587364,,,,548.578308,707.843994,93.133598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.762360,728.408997,106.329613,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,834.143188,725.251038,333.140686,,,,469.851807,643.196045,91.469872,,,,548.197144,707.679443,93.484581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.758789,728.409912,106.335075,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,834.154053,725.269043,333.169647,,,,469.744507,642.868591,91.586334,,,,548.377075,707.876404,93.241829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.757599,728.410095,106.336891,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,834.143738,725.185913,333.254852,,,,469.746094,642.797546,91.589752,,,,548.458923,707.842407,93.162613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.757935,728.409973,106.336365,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,834.062988,725.201294,333.279846,,,,469.615204,642.793091,91.797279,,,,548.449402,707.811768,93.157295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.758453,728.409851,106.335556,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,834.058594,725.210327,333.294037,,,,469.688690,642.775513,91.593742,,,,548.430359,707.829224,93.064011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.709473,728.471375,106.412529,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,834.042175,725.196777,333.231049,,,,469.638519,642.811096,91.732796,,,,548.458496,707.862122,93.022415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.729095,728.424866,106.380928,,,,,,,,,,,,,,,,,,,714.887146,761.800781,181.380966,,,,,,
443,,,,,,,834.155457,725.320984,333.128418,,,,469.597839,642.796875,91.828926,,,,548.407898,707.908508,93.008469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.707184,728.469177,106.415825,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,834.103821,725.316833,333.234955,,,,469.560638,642.794800,91.816444,,,,548.294250,707.908203,93.007690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.736389,728.422058,106.369728,,,,,,,,,,,,,,,,,,,,,,714.918274,761.697388,181.332428,,,
445,,,,,,,834.180969,725.332520,333.216248,,,,469.789093,642.880920,91.520180,,,,548.264038,707.908752,93.023758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.648682,728.408264,106.324707,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,834.162903,725.272095,333.249786,,,,469.645325,642.810242,91.627182,,,,548.262939,707.907104,93.026466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.669647,728.416870,106.296562,,,,,,,,,,,,,,,,,,,,,,,,,714.918274,761.697388,181.332428
447,,,,,,,834.122498,725.347290,333.278748,,,,469.730804,642.823914,91.420372,,,,548.369202,707.797058,92.872612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.595001,728.473572,106.396156,,,,,,,,,,,,,,,,,,,,,,,,,714.959778,761.618835,181.152573
448,,,,,,,834.092041,725.377563,333.275146,,,,469.836609,642.929565,91.293213,,,,548.314453,707.815063,92.857620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.699677,728.428223,106.344772,,,,,,,,,,,,,,,,,,,,,,,,,714.930603,761.751038,181.184677
449,,,,,,,834.073914,725.397095,333.344238,,,,469.613770,642.842773,91.590729,,,,548.240295,707.797302,92.950523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.709534,728.477295,106.350861,,,,,,,,,,,,,,,,,,,,,,,,,714.817505,761.794434,181.303619
450,,,,,,,834.079895,725.462952,333.292999,,,,469.698547,642.788696,91.415215,,,,548.267151,707.789612,92.965172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.634094,728.489319,106.378441,,,,,,,,,,,,,,,,,,,,,,,,,714.775879,761.883423,181.385361
451,,,,,,,834.125183,725.482483,333.350128,,,,469.732910,642.779480,91.289146,,,,548.326904,707.795898,92.918716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.608215,728.490112,106.402489,,,,,,,,,,,,,,,,,,,,,,,,,714.735657,761.806763,181.402847
452,,,,,,,834.127441,725.479248,333.365997,,,,469.585266,642.842896,91.582672,,,,548.349854,707.683533,92.869797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.714691,728.422485,106.323784,,,,,,,,,,,,,,,,,,,,,,,,,714.776306,761.870178,181.383163
453,,,,,,,834.084656,725.483215,333.353851,,,,469.523956,642.761230,91.715431,,,,548.340149,707.688660,92.848793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.762421,728.479492,106.301445,,,,,,,,,,,,,,,,,,,,,,,,,714.847107,761.727295,181.292633
454,,,,,,,834.114868,725.477356,333.364349,,,,469.633789,642.745850,91.390488,,,,548.328308,707.684937,92.964310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.765961,728.430176,106.180779,,,,,,,,,,,,,,,,,,,,,,,,,714.896606,761.677185,181.228928
455,,,,,,,834.069153,725.499146,333.354218,,,,469.592499,642.836060,91.532433,,,,548.417847,707.657410,92.937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.782623,728.412659,106.133186,,,,,,,,,,,,,,,,,,,,,,,,,714.906555,761.680969,181.216949
456,,,,,,,834.144653,725.483521,333.322937,,,,469.802429,642.891663,91.269722,,,,548.407349,707.638733,92.809776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.837891,728.427368,106.209457,,,,,,,,,,,,,,,,,,,,,,,,,714.893921,761.689819,181.232498
457,,,,,,,834.171204,725.479675,333.307373,,,,469.787933,642.860046,91.104225,,,,548.400940,707.655029,92.864044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.725494,728.482117,106.254272,,,,,,,,,,,,,,,,,,,,,,,,,714.965820,761.533936,181.245407
458,,,,,,,834.168457,725.480347,333.308411,,,,469.614075,642.795105,91.484428,,,,548.403809,707.628235,92.850090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.776947,728.428711,106.256081,,,,,,,,,,,,,,,,,,,,,,,,,714.985962,761.627747,181.368805
459,,,,,,,834.118164,725.506226,333.326538,,,,469.782013,642.819641,91.299789,,,,548.410278,707.684143,92.919975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.811890,728.411438,106.224464,,,,,,,,,,,,,,,,,,,,,,,,,714.903931,761.678101,181.413742
460,,,,,,,834.150146,725.484924,333.320801,,,,469.847473,642.854614,91.116417,,,,548.378052,707.678040,92.884262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.819916,728.411255,106.209518,,,,,,,,,,,,,,,,,,,,,,,,,714.897278,761.594788,181.385040
461,,,,,,,834.189087,725.492371,333.311890,,,,469.852997,642.904846,90.994286,,,,548.362122,707.657104,92.841652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.816986,728.412964,106.211960,,,,,,,,,,,,,,,,,,,,,,,,,714.929626,761.563477,181.344177
462,,,,,,,834.265259,725.364075,333.303925,,,,469.871613,642.914307,91.048759,,,,548.380066,707.653259,92.881683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.832428,728.420898,106.157204,,,,,,,,,,,,,,,,,,,,,,,,,714.878723,761.620361,181.491974
463,,,,,,,834.309814,725.343872,333.374634,,,,469.844666,642.901306,91.024948,,,,548.362793,707.641296,92.920769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.776123,728.473206,106.271759,,,,,,,,,,,,,,,,,,,,,,,,,714.772827,761.650330,181.561737
464,,,,,,,834.257019,725.372498,333.376251,,,,469.869965,642.884094,91.039894,,,,548.360901,707.656738,92.899574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.817505,728.454346,106.222900,,,,,,,,,,,,,,,,,,,,,,,,,714.740540,761.653381,181.577225
465,,,,,,,834.209839,725.313599,333.415649,,,,469.811798,642.866821,91.048920,,,,548.370483,707.651123,92.842461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.797577,728.436951,106.168434,,,,,,,,,,,,,,,,,,,,,,,,,714.790955,761.711975,181.644501
466,,,,,,,834.269836,725.281128,333.423401,,,,469.798309,642.864197,91.043648,,,,548.304382,707.687073,92.865845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.850739,728.437683,106.157463,,,,,,,,,,,,,,,,,,,,,,,,,714.755249,761.717651,181.688965
467,,,,,,,834.291138,725.243286,333.505463,,,,469.815338,642.876404,91.026878,,,,548.270020,707.694336,92.916908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.784180,728.427368,106.091591,,,,,,,,,,,,,,,,,,,,,,,,,714.729797,761.714478,181.705032
468,,,,,,,834.188965,725.203735,333.511230,,,,469.769775,642.891052,91.042442,,,,548.334229,707.647644,92.942131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.769836,728.425049,106.082069,,,,,,,,,,,,,,,,,,,,,,,,,714.716980,761.692200,181.748657
469,,,,,,,834.219788,725.150085,333.540039,,,,469.758331,642.893311,91.046982,,,,548.062073,707.546082,93.161476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.718262,728.487366,106.170715,,,,,,,,,,,,,,,,,,,,,,,,,714.691956,761.694214,181.743301
470,,,,,,,834.236877,725.144165,333.538544,,,,469.811798,642.884705,91.051186,,,,548.144104,707.642273,93.095749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.740479,728.442383,106.139191,,,,,,,,,,,,,,,,,,,,,,,,,714.597717,761.685181,181.736755
471,,,,,,,834.224670,725.057007,333.561096,,,,469.831299,642.904846,90.972946,,,,547.993408,707.570251,93.189331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.784027,728.442932,106.113495,,,,,,,,,,,,,,,,,,,,,,,,,714.557434,761.766296,181.771042
