;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
302;;;;860.995056;738.417908;346.817871;;;;566.815796;711.851501;134.876404;;;;491.036255;641.578064;136.464081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.577667;719.261292;145.391953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;;;;859.507202;738.026978;346.106567;;;;566.064209;711.807251;133.217667;;;;490.187561;641.436829;135.121948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.766510;719.528137;143.393021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;;;;858.595093;737.542603;345.230530;;;;565.085083;711.794189;132.028549;;;;489.393982;641.959045;133.234375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.644440;719.971558;143.033997;;;;;;;;;;737.364685;779.126892;198.315536;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;;;;857.842712;737.280762;344.237000;;;;563.591125;712.084595;130.933807;;;;488.314087;642.377930;131.511627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.662628;720.254639;141.310333;;;;;;;;;;736.307861;778.985718;197.572693;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;;;;856.407898;737.155823;343.693390;;;;562.404785;712.309448;129.942810;;;;487.197998;642.691711;130.490219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.098328;720.406799;139.980316;;;;;;;;;;735.506042;778.917358;196.974579;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;;;;854.978088;736.937866;343.425476;;;;561.890503;712.161621;128.657440;;;;485.524353;643.055725;129.689529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.005646;720.821655;138.950836;;;;;;;;;;734.525452;778.680054;196.379593;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;;;;854.025879;736.868896;342.683380;;;;561.440552;712.195862;127.198738;;;;484.941406;642.912781;128.278351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.379791;721.309265;137.536957;;;;;;;;;;734.053040;778.308960;195.426010;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;;;;852.902832;736.775146;341.776550;;;;560.804382;712.361755;126.009521;;;;484.717926;643.046265;127.029663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.775696;721.690247;135.865402;;;;;;;;;;733.458801;778.214600;194.553818;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;;;;852.389771;736.518127;341.310242;;;;560.271973;712.547424;124.867424;;;;483.782074;643.282654;125.293564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.887512;721.918274;134.889603;;;;;;;;;;732.444641;778.353577;193.865143;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;;;;852.003723;736.388428;340.638885;;;;559.863464;712.564392;123.713402;;;;483.350067;643.496399;123.962868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.484192;722.189880;134.047104;;;;;;;;;;731.094604;778.371948;193.361679;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;;;;850.921204;736.433228;340.210388;;;;559.130249;712.781555;122.626183;;;;482.836548;643.975952;123.210457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.980804;722.336853;132.279053;;;;;;;;;;730.542053;778.608337;192.457825;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;;;;849.772095;736.683411;339.548309;;;;558.366821;713.090088;121.793518;;;;481.940704;644.202637;122.144585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.402954;722.348145;130.774277;;;;;;;;;;730.368652;778.487183;191.596069;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;;;;848.938416;736.939758;339.315643;;;;557.501343;713.320984;120.726379;;;;481.447113;644.330322;121.103729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.761230;722.472290;129.801620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;;;;848.517822;736.767090;338.554016;;;;557.081909;713.276123;119.964775;;;;481.081696;644.434265;119.779686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.019714;723.090759;128.346313;;;;;;;;;;;;;729.244507;778.552856;189.912155;;;;;;;;;;;;;;;;;;;;;;;;
316;;;;848.085327;736.650146;337.847778;;;;556.727478;713.319702;119.236496;;;;480.280853;644.608521;118.211403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.378754;723.310547;127.417984;;;;;;;;;;;;;728.849182;778.450378;189.521866;;;;;;;;;;;;;;;;;;;;;;;;
317;;;;847.367249;736.657532;337.301666;;;;556.031616;713.422913;118.199806;;;;479.847046;644.882263;117.187233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.857849;723.499390;126.810555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;;;;846.896423;736.566956;336.629517;;;;555.862305;713.390564;117.124504;;;;479.067322;645.018982;116.359367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.328217;723.842834;125.641960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;;;;846.425049;736.415710;336.461029;;;;555.745361;713.636475;116.188904;;;;478.119293;645.031006;114.905830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.651306;724.246704;124.657310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;;;;845.486694;736.420776;336.139465;;;;555.802795;713.797607;115.313103;;;;478.055695;645.410095;113.982887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.427887;724.365967;124.033447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;;;;844.456055;736.760010;335.630768;;;;555.381348;713.866699;114.188530;;;;477.944458;645.757202;113.399094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.208801;724.613831;123.460678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;;;;844.016785;736.825256;335.175171;;;;554.796265;713.940735;112.850883;;;;477.597778;646.198669;112.239494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.334290;724.622009;121.672928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;;;;843.651550;736.738892;334.731995;;;;554.483337;714.124084;112.216652;;;;477.045288;646.308899;111.412865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.238831;725.050537;119.972786;;;;;;;;;;;;;;;;726.513489;778.671814;184.964874;;;;;;;;;;;;;;;;;;;;;
324;;;;843.298035;736.780029;334.485352;;;;554.336670;714.337097;111.858749;;;;476.931000;646.549622;110.269356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.992340;725.469299;119.039894;;;;;;;;;;;;;;;;725.736389;779.047485;184.424820;;;;;;;;;;;;;;;;;;;;;
325;;;;842.598755;736.951599;334.058350;;;;554.127747;714.749634;111.360878;;;;476.663177;646.733887;109.164772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.487579;725.800354;119.219040;;;;;;;;;;;;;;;;725.173645;779.164612;184.044586;;;;;;;;;;;;;;;;;;;;;
326;;;;841.927979;737.205688;333.530609;;;;553.681152;715.018616;110.571884;;;;476.333893;646.871277;108.501839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.073883;726.090881;119.001923;;;;;;;;;;;;;;;;724.732300;779.243896;183.681656;;;;;;;;;;;;;;;;;;;;;
327;;;;841.640320;737.199158;332.930389;;;;553.122803;715.125061;109.981911;;;;476.019257;646.970154;108.261307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.118744;726.544678;117.959824;;;;;;;;;;;;;;;;724.686951;779.353638;183.339890;;;;;;;;;;;;;;;;;;;;;
328;;;;841.596558;737.135376;332.523254;;;;552.900208;715.065430;109.257561;;;;475.805786;647.350952;107.460785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.193054;726.751160;116.628052;;;;;;;;;;;;;;;;724.620422;779.435547;182.617477;;;;;;;;;;;;;;;;;;;;;
329;;;;841.190491;737.134216;332.428223;;;;552.834656;715.128662;108.381241;;;;475.614319;647.871643;106.697632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.546204;779.438171;181.983383;;;;;;;;;;;;;;;;;;;;;
330;;;;840.557922;737.247925;332.213043;;;;552.701538;715.374451;107.564232;;;;475.544067;648.100220;105.927589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.599854;779.433044;181.206146;;;;;;;;;;;;;;;;;;;;;
331;;;;839.862488;737.474792;331.832825;;;;552.518616;715.781616;107.025032;;;;475.437286;648.387451;105.510826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.792236;779.506348;180.596802;;;;;;;;;;;;;;;;;;;;;
332;;;;839.264221;737.717834;331.311646;;;;552.268616;716.165771;106.359413;;;;475.361877;648.767517;105.150703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.477478;779.576050;180.187531;;;;;;;;;;;;;;;;;;;;;
333;;;;838.803223;737.782898;330.579132;;;;552.420898;716.135803;105.424736;;;;474.791260;648.537292;104.418083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.355042;727.713562;113.360100;;;;;;;;;;;;;;;;;;
334;;;;838.584473;737.864502;330.259827;;;;552.362366;716.193359;104.786659;;;;474.323242;648.900085;103.667305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.222504;728.061523;112.870750;;;;;;;;;;;;;;;;;;
335;;;;838.456909;737.872314;330.085052;;;;552.124451;716.365112;104.466225;;;;474.165833;649.196960;102.936569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.979065;728.470764;112.289680;;;;;;;;;;;;;;;;;;
336;;;;838.231079;737.902710;329.894043;;;;551.787781;716.612061;104.066986;;;;474.041473;649.148621;102.296646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.679016;728.615784;111.323952;;;;;;;;;;;;;;;;;;
337;;;;837.756897;738.227539;329.900940;;;;551.698914;716.771179;103.537216;;;;474.078888;649.193237;101.842682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.531830;728.868530;110.923645;;;;;;;;;;;;;;;;;;
338;;;;837.651672;738.256714;329.104706;;;;551.742126;716.710754;102.799484;;;;474.215271;649.493408;101.174698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.286835;729.096680;110.852409;;;;;;;;;;;;;;;;;;
339;;;;837.274902;738.280884;328.460144;;;;551.704224;716.720764;101.977295;;;;473.647949;649.697144;100.897461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.038330;729.315369;110.818115;722.273926;780.390686;177.337418;;;;;;;;;;;;;;;
340;;;;836.901062;738.314941;328.223999;;;;551.561218;716.824036;101.479874;;;;473.423309;649.944946;100.468544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.990112;729.461182;110.552078;721.755554;780.520508;177.214218;;;;;;;;;;;;;;;
341;;;;836.574768;738.343933;328.009949;;;;551.287292;717.062134;101.010017;;;;473.173004;650.002075;100.112572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.005096;729.676941;110.000824;721.371582;780.541382;176.892090;;;;;;;;;;;;;;;
342;;;;836.416809;738.290466;327.766968;;;;551.162476;717.128296;100.682243;;;;472.963501;650.030334;99.760490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.920654;729.879333;109.185402;721.205078;780.661621;176.768112;;;;;;;;;;;;;;;
343;;;;836.295410;738.358521;327.555786;;;;551.030090;717.286194;100.325562;;;;472.720917;650.068604;99.292763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.877594;730.061707;108.340645;720.865601;780.711548;176.608032;;;;;;;;;;;;;;;
344;;;;836.070679;738.399475;327.317078;;;;550.867004;717.368347;99.968689;;;;472.775269;650.265015;98.742561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.706299;730.223877;107.702629;720.613403;780.866211;176.493240;;;;;;;;;;;;;;;
345;;;;835.596863;738.440063;327.094818;;;;550.683777;717.622253;99.292709;;;;472.389679;650.299561;99.286377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.523346;730.396423;107.288147;720.271057;781.018860;176.398468;;;;;;;;;;;;;;;
346;;;;835.072205;738.537903;326.869995;;;;550.647583;717.649536;99.028221;;;;472.296478;650.067932;99.138596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.342651;730.504944;107.287056;720.108215;781.344482;175.591583;;;;;;;;;;;;;;;
347;;;;834.560486;738.862183;326.144745;;;;550.574463;717.545166;98.975204;;;;472.231018;650.088684;99.053230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.203247;730.533142;107.332863;719.957458;781.418884;174.796600;;;;;;;;;;;;;;;
348;;;;834.178528;739.026672;325.934662;;;;550.512024;717.338684;98.621109;;;;472.094910;650.135010;99.044510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.178101;730.529602;107.366188;720.018860;781.482605;174.206146;;;;;;;;;;;;;;;
349;;;;833.433472;739.318176;326.074066;;;;550.311584;717.199463;98.478271;;;;471.924866;650.072876;99.087204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.919769;730.519592;107.673401;720.332092;781.407837;173.601471;;;;;;;;;;;;;;;
350;;;;833.422058;739.263977;325.683716;;;;550.112793;717.128052;98.487801;;;;471.848053;649.932495;99.100761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.050903;730.343689;107.639938;720.237549;781.369141;173.270325;;;;;;;;;;;;;;;
351;;;;833.078430;739.510925;325.854462;;;;549.968079;716.997803;98.499725;;;;471.763641;649.771118;99.141197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.107544;730.172607;107.644135;720.047424;781.418701;173.145035;;;;;;;;;;;;;;;
352;;;;833.117310;739.499329;325.461639;;;;549.844604;716.895264;98.496254;;;;471.757690;649.618469;99.143997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.825592;730.137939;108.044769;719.863403;781.440186;173.103821;;;;;;;;;;;;;;;
353;;;;833.012756;739.658691;325.349915;;;;549.699524;716.800903;98.493942;;;;471.723846;649.421570;99.081429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.562164;729.975342;108.408394;719.766602;781.489441;173.121490;;;;;;;;;;;;;;;
354;;;;833.252869;739.729065;325.092072;;;;549.658020;716.745422;98.423233;;;;471.729828;649.212952;99.047264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.423309;729.628540;108.652107;719.657898;781.522644;173.101822;;;;;;;;;;;;;;;
355;;;;833.145386;739.865051;324.896423;;;;549.481995;716.648621;98.463226;;;;471.739685;648.985779;99.031715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.361847;729.278381;108.770500;719.608521;781.543152;173.098633;;;;;;;;;;;;;;;
